price,log_price,bedrooms,bathrooms,guests_included,property_type,host_is_superhost,security_deposit,cleaning_fee,room_type,neighbourhood_cleansed,number_of_reviews,review_scores_rating,minimum_nights,accommodates
150,5.0106352940962555,2,1,2,Apartment,f,0,0,Entire home/apt,South Boston,19,93,1,3
155,5.043425116919247,1,1,1,Other,t,0,0,Private room,South Boston,100,98,1,2
120,4.787491742782046,1,1,1,Apartment,f,0,40,Entire home/apt,South Boston,18,82,2,3
144,4.969813299576001,1,6,1,Other,f,200,0,Private room,South Boston,2,90,2,2
159,5.0689042022202315,1,1,1,Condominium,f,0,0,Entire home/apt,South Boston,1,100,1,2
1000,6.907755278982137,3,2,1,House,f,0,0,Entire home/apt,South Boston,1,100,2,9
165,5.10594547390058,2,1,4,Apartment,t,0,115,Entire home/apt,South Boston,0,NA,3,4
175,5.1647859739235145,1,1,4,Apartment,f,250,85,Entire home/apt,South Boston,5,100,1,4
300,5.703782474656201,2,1.5,2,House,f,500,100,Entire home/apt,South Boston,38,96,2,4
100,4.605170185988092,1,1,1,Apartment,f,0,0,Private room,South Boston,13,100,1,2
105,4.653960350157523,1,5,1,Other,f,200,0,Private room,South Boston,0,NA,2,2
199,5.293304824724492,2,2,4,House,t,250,100,Entire home/apt,South Boston,28,96,1,8
95,4.553876891600541,1,5,1,Other,f,200,0,Private room,South Boston,2,80,2,2
100,4.605170185988092,1,1,1,Apartment,f,0,20,Private room,South Boston,26,94,1,2
96,4.564348191467836,1,1,1,Apartment,f,0,0,Private room,South Boston,30,93,1,1
325,5.783825182329737,3,2,3,Apartment,t,500,200,Entire home/apt,South Boston,17,99,1,10
330,5.799092654460526,2,2,4,Condominium,f,250,70,Entire home/apt,South Boston,9,96,1,6
144,4.969813299576001,1,6,1,Other,f,200,0,Private room,South Boston,1,60,2,2
250,5.521460917862246,2,1,4,Apartment,f,300,100,Entire home/apt,South Boston,64,86,2,6
95,4.553876891600541,1,5,1,Other,f,200,0,Private room,South Boston,2,90,2,2
118,4.770684624465665,1,1,1,Condominium,f,150,30,Private room,South Boston,16,94,1,2
500,6.214608098422191,2,2,1,Apartment,f,0,100,Entire home/apt,South Boston,2,90,4,4
180,5.19295685089021,1,1,2,Condominium,f,0,30,Entire home/apt,South Boston,1,100,2,5
290,5.66988092298052,2,1.5,1,Apartment,f,0,50,Entire home/apt,South Boston,1,100,2,6
225,5.41610040220442,1,1,2,Apartment,f,0,0,Entire home/apt,South Boston,1,100,3,2
99,4.59511985013459,1,2,1,Other,f,100,25,Private room,South Boston,3,93,1,2
175,5.1647859739235145,1,1,2,Condominium,f,100,25,Private room,South Boston,94,93,1,5
125,4.8283137373023015,1,1,1,Condominium,f,0,0,Private room,South Boston,3,100,1,2
350,5.857933154483459,4,2.5,6,House,t,200,125,Entire home/apt,South Boston,39,97,2,6
88,4.477336814478207,1,1,1,Apartment,f,0,25,Private room,South Boston,13,98,1,3
150,5.0106352940962555,1,1,1,Apartment,f,0,0,Entire home/apt,South Boston,15,96,3,2
99,4.59511985013459,1,1,1,Apartment,f,0,0,Private room,South Boston,0,NA,1,2
144,4.969813299576001,1,6,1,Other,f,200,0,Private room,South Boston,15,92,2,2
100,4.605170185988092,1,1,1,Apartment,f,100,15,Private room,South Boston,42,87,2,2
125,4.8283137373023015,1,2,1,Other,f,100,25,Private room,South Boston,7,91,1,2
225,5.41610040220442,2,1,1,Apartment,f,0,0,Entire home/apt,South Boston,0,NA,1,4
150,5.0106352940962555,1,1,1,Apartment,f,0,75,Entire home/apt,South Boston,8,93,1,2
119,4.77912349311153,1,2,1,Other,f,100,30,Private room,South Boston,7,94,1,2
70,4.248495242049359,1,1,1,Apartment,f,0,0,Private room,South Boston,1,100,1,1
300,5.703782474656201,2,1,1,Apartment,f,0,100,Entire home/apt,South Boston,0,NA,2,6
200,5.298317366548036,2,1,3,Apartment,t,500,100,Entire home/apt,South Boston,68,95,1,8
90,4.499809670330265,1,1,1,Apartment,f,0,25,Private room,South Boston,0,NA,1,2
250,5.521460917862246,3,1,3,Apartment,t,500,150,Entire home/apt,South Boston,16,100,1,11
169,5.1298987149230735,1,1,1,Apartment,f,500,50,Private room,South Boston,3,100,1,1
99,4.59511985013459,3,1,4,Apartment,f,0,99,Entire home/apt,South Boston,72,85,2,6
500,6.214608098422191,1,1.5,1,Apartment,f,0,0,Entire home/apt,South Boston,0,NA,2,2
330,5.799092654460526,3,1,4,Apartment,t,500,150,Entire home/apt,South Boston,11,100,1,11
99,4.59511985013459,3,1,6,House,f,300,100,Entire home/apt,South Boston,70,92,1,8
140,4.941642422609304,1,1,2,Apartment,f,0,0,Entire home/apt,South Boston,13,89,1,2
80,4.382026634673881,1,1,1,Apartment,f,500,100,Private room,South Boston,3,87,1,2
250,5.521460917862246,2,1,1,Apartment,f,450,135,Entire home/apt,South Boston,10,90,1,2
225,5.41610040220442,1,1,2,Condominium,t,500,100,Entire home/apt,South Boston,21,99,1,6
250,5.521460917862246,2,2,1,Apartment,f,300,0,Entire home/apt,South Boston,7,97,1,5
225,5.41610040220442,2,2,4,Apartment,f,500,75,Entire home/apt,South Boston,1,100,2,7
156,5.049856007249537,1,1,1,House,f,100,80,Entire home/apt,South Boston,2,100,2,4
175,5.1647859739235145,1,1,1,House,t,500,100,Entire home/apt,South Boston,23,99,5,3
100,4.605170185988092,1,1,1,House,t,0,0,Private room,Allston,20,100,1,2
33,3.4965075614664802,1,1,1,House,f,0,0,Private room,Allston,0,NA,1,1
103,4.634728988229636,1,1,1,Apartment,f,0,0,Private room,Allston,5,84,1,2
110,4.700480365792417,1,1,0,Apartment,f,0,0,Entire home/apt,Allston,0,NA,5,4
175,5.1647859739235145,1,1,1,Apartment,f,0,0,Entire home/apt,Allston,0,NA,1,4
60,4.0943445622221,1,0,1,Apartment,f,0,10,Private room,Allston,1,100,1,2
175,5.1647859739235145,0,1,2,Apartment,t,0,0,Entire home/apt,Allston,12,98,5,2
99,4.59511985013459,1,1,1,Apartment,f,0,0,Private room,Allston,0,NA,1,2
120,4.787491742782046,1,2,1,House,t,0,0,Private room,Allston,25,100,6,2
50,3.912023005428146,1,1,1,Apartment,f,0,0,Private room,Allston,0,NA,10,2
100,4.605170185988092,1,1,1,Apartment,f,0,0,Entire home/apt,Allston,10,96,1,4
260,5.560681631015528,2,1,3,Apartment,f,300,50,Entire home/apt,Allston,49,93,2,7
85,4.442651256490317,1,1,1,Apartment,f,0,0,Private room,Allston,11,96,2,2
93,4.532599493153256,1,1,1,Apartment,f,0,0,Private room,Allston,20,95,4,2
40,3.6888794541139363,1,1,1,Apartment,f,100,50,Private room,Allston,34,90,7,1
39,3.6635616461296463,1,2,1,House,f,125,10,Private room,Allston,1,100,1,1
85,4.442651256490317,1,1,3,Apartment,f,95,20,Private room,Allston,38,95,6,2
75,4.31748811353631,1,2,1,House,t,0,0,Private room,Allston,68,95,1,2
76,4.330733340286331,1,1,1,Apartment,f,200,20,Private room,Allston,2,90,1,2
40,3.6888794541139363,1,2,0,House,f,0,0,Private room,Allston,95,92,1,1
50,3.912023005428146,1,1,1,Apartment,f,300,20,Private room,Allston,5,88,3,1
69,4.23410650459726,1,2,1,House,t,0,0,Private room,Allston,59,94,1,2
108,4.68213122712422,1,1,1,Apartment,f,500,80,Private room,Allston,2,60,2,1
119,4.77912349311153,1,1,2,House,f,0,0,Private room,Allston,0,NA,2,2
32,3.4657359027997265,1,1.5,1,House,f,0,50,Private room,Allston,4,95,1,1
88,4.477336814478207,1,1,1,Apartment,f,128,52,Private room,Allston,2,100,1,2
60,4.0943445622221,1,1,1,Apartment,f,0,0,Private room,Allston,4,93,3,2
130,4.867534450455582,1,1,1,House,f,0,50,Private room,Allston,0,NA,1,2
168,5.123963979403259,0,1,0,Condominium,f,400,95,Entire home/apt,Allston,2,80,3,2
60,4.0943445622221,1,1,1,Apartment,f,0,0,Private room,Allston,0,NA,1,1
40,3.6888794541139363,1,1,1,Apartment,f,0,0,Private room,Allston,0,NA,6,2
179,5.187385805840755,1,1,1,Condominium,f,400,95,Entire home/apt,Allston,1,100,3,2
350,5.857933154483459,3,1,6,Condominium,f,200,130,Entire home/apt,Allston,19,95,2,6
50,3.912023005428146,1,2,1,House,f,0,10,Private room,Allston,1,60,4,2
70,4.248495242049359,1,1,1,Apartment,f,0,15,Private room,Allston,45,94,1,3
77,4.343805421853684,1,1,1,Apartment,f,0,20,Private room,Allston,2,90,2,2
189,5.241747015059643,2,2,1,Apartment,f,200,50,Entire home/apt,Allston,0,NA,2,4
195,5.272999558563747,2,1,1,Apartment,f,0,0,Entire home/apt,Allston,1,100,1,4
72,4.276666119016055,1,1,1,House,f,0,30,Private room,Allston,2,100,2,2
189,5.241747015059643,1,1,2,Apartment,t,0,0,Entire home/apt,Allston,12,98,3,3
524,6.261491684321042,2,1,1,Apartment,f,0,100,Entire home/apt,Allston,0,NA,2,5
78,4.356708826689592,0,1,2,Apartment,t,0,75,Entire home/apt,Allston,8,93,2,2
40,3.6888794541139363,1,2,1,House,f,0,15,Private room,Allston,0,NA,1,2
210,5.3471075307174685,1,1,1,Apartment,t,1000,80,Entire home/apt,Allston,20,99,2,4
95,4.553876891600541,0,1,3,Apartment,t,0,75,Entire home/apt,Allston,103,97,2,4
79,4.3694478524670215,1,1,1,House,f,0,30,Private room,Allston,0,NA,2,2
60,4.0943445622221,1,1,1,Apartment,f,0,0,Private room,Allston,2,90,1,1
145,4.976733742420574,2,1,1,Apartment,f,0,0,Entire home/apt,Allston,18,94,2,4
80,4.382026634673881,1,2,1,Apartment,f,100,35,Private room,Allston,19,94,1,2
70,4.248495242049359,1,1,1,Other,f,0,0,Private room,Allston,0,NA,1,2
65,4.174387269895637,1,2,1,House,t,0,0,Private room,Allston,39,96,1,2
74,4.30406509320417,1,2,1,House,t,0,0,Private room,Allston,80,95,1,2
119,4.77912349311153,1,1,2,House,f,0,0,Private room,Allston,0,NA,2,2
85,4.442651256490317,1,1,1,Apartment,f,0,30,Private room,Allston,2,100,2,2
45,3.8066624897703196,1,1.5,1,House,f,0,50,Private room,Allston,1,100,1,1
90,4.499809670330265,1,1,1,Apartment,t,0,25,Private room,Allston,74,96,1,2
100,4.605170185988092,0,1,2,Apartment,f,200,50,Entire home/apt,Allston,9,91,1,2
40,3.6888794541139363,1,2,1,Apartment,f,0,10,Private room,Allston,0,NA,1,1
550,6.309918278226516,4,2.5,6,House,f,0,200,Entire home/apt,Allston,6,85,4,8
39,3.6635616461296463,1,1.5,1,House,f,700,50,Private room,Allston,6,87,2,1
60,4.0943445622221,1,1,1,Apartment,f,100,25,Private room,Allston,2,100,2,2
27,3.295836866004329,1,2,1,House,f,0,0,Private room,Allston,0,NA,1,1
75,4.31748811353631,1,2,1,House,f,100,35,Private room,Allston,21,90,1,2
60,4.0943445622221,1,1,1,Apartment,f,0,0,Private room,Allston,0,NA,18,2
45,3.8066624897703196,1,2,1,Apartment,f,0,0,Private room,Allston,1,100,17,1
100,4.605170185988092,1,2,1,House,f,0,50,Shared room,Allston,1,100,1,1
130,4.867534450455582,0,1,1,Other,f,100,70,Entire home/apt,Allston,1,NA,1,3
79,4.3694478524670215,1,1,1,Apartment,f,0,30,Private room,Allston,6,100,2,2
90,4.499809670330265,1,1,1,Apartment,f,0,20,Private room,Allston,0,NA,5,1
79,4.3694478524670215,1,1,1,House,f,0,30,Private room,Allston,0,NA,2,2
75,4.31748811353631,1,1,2,Apartment,f,0,20,Entire home/apt,Allston,0,NA,1,2
58,4.060443010546419,1,1,1,Apartment,f,0,0,Private room,Allston,0,NA,1,2
75,4.31748811353631,1,2,1,House,t,0,0,Private room,Allston,83,96,1,2
110,4.700480365792417,1,1,0,Apartment,f,100,30,Entire home/apt,Allston,5,96,1,2
180,5.19295685089021,1,1,1,Condominium,f,1000,50,Entire home/apt,Allston,1,100,3,4
65,4.174387269895637,1,2,1,House,f,0,10,Private room,Allston,36,87,30,2
67,4.204692619390966,1,2,1,House,t,0,0,Private room,Allston,66,92,1,2
99,4.59511985013459,1,1,1,Apartment,f,150,0,Private room,Allston,2,80,2,2
80,4.382026634673881,1,1,1,Apartment,t,0,10,Private room,Allston,1,100,3,2
135,4.90527477843843,1,1,1,Apartment,f,0,34,Entire home/apt,Allston,2,90,3,4
50,3.912023005428146,1,1.5,1,House,f,0,50,Private room,Allston,2,100,1,1
130,4.867534450455582,1,1,1,Apartment,f,0,0,Entire home/apt,Allston,5,96,2,4
130,4.867534450455582,1,2,1,House,f,0,50,Private room,Allston,0,NA,1,2
35,3.5553480614894135,1,1,1,House,f,0,0,Private room,Allston,2,50,1,1
75,4.31748811353631,2,1,4,Apartment,f,100,0,Entire home/apt,Allston,0,NA,4,4
60,4.0943445622221,1,1,1,Apartment,f,0,0,Private room,Allston,1,40,15,1
58,4.060443010546419,1,1.5,1,House,f,0,50,Private room,Allston,5,84,1,1
208,5.337538079701318,2,1,3,Apartment,f,118,80,Entire home/apt,Allston,0,NA,1,4
75,4.31748811353631,0,1,1,Apartment,f,0,100,Entire home/apt,Allston,1,80,7,3
70,4.248495242049359,1,2,0,House,f,100,35,Private room,Allston,38,94,1,2
295,5.68697535633982,1,1,1,Apartment,f,250,25,Entire home/apt,Allston,31,96,1,3
150,5.0106352940962555,0,1,2,Apartment,f,350,75,Entire home/apt,Allston,7,86,5,2
65,4.174387269895637,1,1,1,Apartment,f,0,5,Entire home/apt,Allston,9,77,3,2
175,5.1647859739235145,1,1,2,Apartment,f,100,50,Entire home/apt,Allston,8,98,2,4
175,5.1647859739235145,1,1,2,Apartment,f,0,30,Entire home/apt,Allston,3,87,2,2
100,4.605170185988092,1,0,1,Apartment,f,0,0,Private room,Allston,14,70,1,4
250,5.521460917862246,2,1,1,Apartment,f,0,0,Entire home/apt,Allston,0,NA,4,5
187,5.231108616854587,2,1,0,Apartment,t,100,40,Entire home/apt,Allston,21,92,1,4
80,4.382026634673881,1,1,1,House,f,0,0,Private room,Allston,1,60,1,2
70,4.248495242049359,1,1,1,Apartment,f,0,5,Private room,Allston,22,93,1,2
115,4.74493212836325,1,1,1,Other,f,0,0,Private room,Allston,2,60,1,1
185,5.220355825078324,1,1,1,Apartment,f,100,25,Entire home/apt,Allston,0,NA,2,2
260,5.560681631015528,2,1,3,House,f,300,50,Entire home/apt,Allston,35,94,2,7
175,5.1647859739235145,2,1,1,Apartment,t,0,20,Entire home/apt,Allston,2,70,2,5
140,4.941642422609304,3,1,4,Apartment,t,200,70,Entire home/apt,Allston,30,96,2,6
80,4.382026634673881,1,1,1,Apartment,f,0,25,Private room,Allston,9,91,1,2
259,5.556828061699537,2,2,2,Condominium,f,300,95,Entire home/apt,Allston,3,93,3,6
120,4.787491742782046,1,1,1,Apartment,f,0,0,Private room,Allston,1,80,1,1
108,4.68213122712422,1,1,1,House,f,100,50,Private room,Allston,0,NA,7,2
90,4.499809670330265,1,1,1,Apartment,f,0,0,Private room,Allston,1,100,1,1
125,4.8283137373023015,1,1,1,Apartment,f,0,20,Entire home/apt,Allston,0,NA,1,2
62,4.127134385045092,1,1,1,Apartment,f,0,10,Private room,Allston,1,NA,1,2
47,3.8501476017100584,1,1,1,Apartment,t,0,10,Shared room,Allston,19,95,3,1
